Cluster	Canon-4	Canon-6	Canon-7	Canon-8_4008	Canon-10	Canon-12	Canon-14_3060	Canon-15	Canon-17	Canon-19	Canon-21_3053	Canon-23	Canon-25	Canon-27_3073	Canon-29_4003	Canon-31_3040	Canon-33_2027	Canon-34_2033	Canon-35	Canon-36_2024	Canon-38_1004.combined	Canon-40_3036.combined	Canon-42_2026.combined	Canon-43	Canon-44	Canon-45	Canon-46_4035	Canon-48	Canon-49	Canon-50	Canon-52	Canon-54	Canon-56	Canon-57	Canon-58
Flavo_Cluster_2643	3	1	0	0	0	1	2	0	18	0	1	0	0	1	1	0	1	2	3	7	4	4	0	3	0	0	1	12	2	0	1	4	5	0	1
Flavo_Cluster_387	5	3	0	2	0	1	2	1	8	0	5	0	0	2	2	2	0	2	0	5	2	3	4	1	4	1	0	3	1	1	7	6	4	0	0
Flavo_Cluster_950	1	2	1	0	0	0	1	1	2	0	0	0	0	0	6	1	0	0	1	10	3	2	5	6	7	2	0	3	1	8	4	7	2	1	0
Flavo_Cluster_1007	1	6	1	1	2	3	3	0	5	0	2	0	0	7	2	0	2	1	0	5	4	3	7	0	4	2	0	2	3	3	1	4	2	0	1
Flavo_Cluster_2077	1	0	0	3	0	0	1	0	6	0	1	0	0	0	2	0	0	3	0	3	3	5	8	15	1	0	1	1	0	3	4	14	1	1	0
Flavo_Cluster_2124	5	0	0	1	0	4	5	0	16	1	5	1	0	5	4	1	3	6	2	7	0	2	2	0	1	0	0	1	1	1	0	0	0	2	1
Flavo_Cluster_3564	6	3	0	0	1	3	2	0	18	1	3	0	0	5	1	0	0	3	0	4	2	0	3	3	1	4	0	1	1	3	3	1	1	4	0
Flavo_Cluster_580	3	3	0	2	3	0	0	1	3	0	8	0	0	3	2	1	1	2	1	12	4	4	2	0	0	4	0	3	1	5	2	1	2	3	0
Flavo_Cluster_1329	5	0	0	1	1	1	1	0	12	0	3	0	0	3	1	1	1	5	2	10	2	2	1	0	0	1	1	3	2	4	5	4	3	0	1
Flavo_Cluster_1219	0	0	0	2	3	0	0	0	2	0	1	0	0	12	3	0	1	0	1	5	8	4	5	1	0	0	1	1	1	11	6	3	2	0	2
Flavo_Cluster_1133	6	1	1	4	3	2	2	0	6	1	2	0	0	1	3	2	0	1	2	3	0	5	1	1	1	1	1	1	0	6	5	5	2	2	3
Flavo_Cluster_1876	4	5	0	2	2	2	4	1	5	0	8	0	0	2	3	0	3	1	2	8	5	0	5	0	0	0	0	4	2	3	1	1	0	1	0
Flavo_Cluster_2842	0	1	0	0	2	1	1	0	1	0	5	0	1	6	1	1	2	0	1	3	2	5	4	0	5	3	1	3	2	4	4	5	6	1	3
Flavo_Cluster_2953	2	2	0	2	0	1	1	0	5	1	3	1	0	0	2	0	0	2	0	4	0	3	2	1	3	5	2	4	1	10	5	2	2	2	6
Flavo_Cluster_2	2	2	0	4	1	2	2	0	14	0	4	0	0	4	0	0	1	0	0	5	2	6	1	2	0	1	0	4	2	5	4	1	1	2	1
Flavo_Cluster_25	6	2	0	5	0	0	2	0	7	0	4	0	1	1	2	1	3	1	1	4	5	4	4	3	1	2	1	0	0	3	3	1	1	3	2
Flavo_Cluster_716	5	6	0	0	0	2	6	0	4	0	4	0	0	2	1	0	2	5	0	6	0	4	1	0	2	3	0	3	2	2	0	3	4	2	4
Flavo_Cluster_1077	4	0	0	8	2	1	1	0	5	0	5	0	0	2	2	0	0	0	0	13	3	1	2	10	1	1	0	0	2	3	0	2	2	3	0
Flavo_Cluster_494	2	4	0	5	2	1	0	0	3	0	2	0	0	3	5	0	2	1	0	7	3	0	3	2	3	1	0	3	1	5	3	3	4	1	2
Flavo_Cluster_1003	1	2	0	4	2	0	0	1	2	0	7	0	0	6	6	0	0	0	0	13	1	2	1	6	0	2	0	0	0	7	2	3	0	3	0
Flavo_Cluster_3588	5	8	0	1	0	8	2	2	6	2	6	1	0	1	0	1	1	2	0	4	0	0	6	2	0	0	0	0	2	4	0	2	2	2	1
Flavo_Cluster_84	6	1	0	2	0	4	5	0	4	0	1	0	0	5	1	0	0	1	0	5	2	4	8	0	2	0	0	3	1	3	3	5	1	2	1
Flavo_Cluster_104	3	2	0	1	0	2	3	0	9	0	4	0	0	6	0	0	0	2	0	4	1	4	2	1	2	0	1	6	1	1	0	5	5	2	3
Flavo_Cluster_191	3	1	0	1	1	2	3	0	12	1	2	1	0	5	1	0	1	1	1	4	4	6	1	0	5	2	0	3	1	0	0	4	3	1	0
Flavo_Cluster_781	0	1	0	3	4	1	0	0	12	0	0	0	0	6	1	1	1	1	0	8	2	4	4	2	2	2	0	4	3	2	0	2	1	1	1
Flavo_Cluster_911	1	2	2	1	1	2	3	0	10	0	1	0	0	2	2	1	2	0	1	6	5	3	2	0	3	1	0	4	2	0	1	4	2	4	1
Flavo_Cluster_1131	4	6	0	1	2	0	2	0	8	0	3	1	0	5	1	0	1	1	0	4	2	0	5	1	3	0	0	2	5	2	5	1	3	1	0
Flavo_Cluster_906	1	0	0	5	1	4	3	2	1	0	5	0	0	3	3	0	1	2	0	6	3	3	4	2	2	2	0	0	3	4	0	3	2	2	1
Flavo_Cluster_559	3	3	0	3	0	0	1	0	13	0	0	0	0	0	6	0	0	3	1	9	0	2	3	1	0	2	1	0	1	6	1	1	3	1	3
Flavo_Cluster_678	2	3	0	3	0	0	3	0	13	0	1	0	0	7	0	0	2	2	2	6	4	2	0	0	3	0	1	4	1	2	2	1	3	0	0
Flavo_Cluster_497	1	6	0	2	1	3	1	0	6	0	1	0	0	0	2	1	1	0	0	4	4	5	4	1	4	0	0	1	1	4	6	2	5	0	0
Flavo_Cluster_320	2	3	0	4	1	1	2	0	5	0	3	0	0	0	2	1	0	0	0	8	5	3	4	1	5	1	0	1	2	4	6	0	0	0	1
Flavo_Cluster_598	1	2	0	1	2	0	0	0	2	0	5	0	0	3	3	1	1	0	0	5	3	3	5	3	1	1	2	1	2	9	2	5	0	1	1
Flavo_Cluster_791	1	1	2	2	2	0	5	1	6	1	1	0	0	1	2	0	1	1	0	6	4	3	3	0	2	2	0	1	3	2	5	2	4	1	0
Flavo_Cluster_1508	1	3	0	0	0	2	2	0	7	0	0	0	2	7	1	1	3	1	2	0	4	3	3	0	5	1	0	5	1	1	1	6	1	1	1
Flavo_Cluster_999	4	0	0	2	2	0	2	0	8	0	1	1	0	9	1	1	0	0	3	6	2	4	5	2	2	0	0	0	1	3	1	2	0	2	0
Flavo_Cluster_2003	1	0	0	0	0	2	0	0	4	0	3	0	0	0	4	0	1	0	0	9	0	1	4	3	6	4	0	7	1	5	1	5	1	2	0
Flavo_Cluster_179	1	1	0	4	4	0	1	0	7	0	1	0	0	3	3	1	1	2	0	5	0	1	5	1	3	0	2	3	1	5	5	2	0	0	1
Flavo_Cluster_195	2	3	0	2	1	2	0	0	9	0	0	0	1	5	0	1	0	1	1	6	0	5	0	0	4	1	0	2	3	5	3	4	2	0	0
Flavo_Cluster_909	1	3	0	3	0	1	1	0	3	0	5	0	0	5	3	0	2	0	0	5	7	3	2	1	3	1	2	2	1	4	1	2	2	0	0
Flavo_Cluster_76	2	6	0	3	1	2	2	0	6	0	1	0	0	4	3	0	0	0	0	0	1	2	3	4	1	1	0	4	3	5	2	2	3	1	0
Flavo_Cluster_272	7	3	0	2	0	0	1	0	9	1	2	0	0	1	1	2	0	2	1	6	1	2	3	0	2	1	0	3	0	4	1	3	2	1	1
Flavo_Cluster_785	3	0	0	2	1	2	4	0	9	0	5	0	0	2	3	0	0	0	1	3	1	3	4	0	0	2	1	3	1	4	3	1	4	0	0
Flavo_Cluster_856	4	2	0	2	2	1	0	0	6	0	1	1	0	9	2	0	0	1	0	1	3	2	1	1	4	3	2	2	0	3	2	4	1	1	1
Flavo_Cluster_899	6	3	0	2	5	2	2	0	9	0	1	1	0	1	2	0	0	1	0	5	3	3	1	3	1	2	0	3	3	1	0	1	1	0	0
Flavo_Cluster_701	0	0	0	2	0	1	3	0	6	0	4	1	0	4	4	0	0	1	1	4	5	3	4	5	1	0	1	1	1	2	2	1	1	1	2
Flavo_Cluster_408	2	3	0	1	0	1	3	0	6	2	3	1	0	2	1	1	0	3	0	6	1	2	3	1	2	2	1	2	0	4	0	3	2	0	2
Flavo_Cluster_438	1	0	0	4	1	1	0	0	11	0	0	0	0	4	4	1	0	0	1	10	3	2	1	1	1	0	0	3	1	2	2	1	1	3	1
Flavo_Cluster_765	0	1	1	3	0	1	1	0	6	0	0	0	0	8	1	0	0	0	0	6	4	2	1	1	1	0	1	11	1	4	0	1	2	0	3
Flavo_Cluster_1454	1	3	0	6	2	0	2	0	6	0	3	0	0	2	2	0	0	1	0	7	4	0	2	1	2	0	0	2	0	8	3	2	0	0	1
Flavo_Cluster_3971	3	8	0	2	0	5	3	1	8	0	0	1	0	5	1	1	0	1	0	3	0	2	0	0	1	0	0	1	0	3	2	4	3	0	2
Flavo_Cluster_154	3	1	0	4	1	1	2	0	9	0	0	1	0	3	2	0	0	1	0	3	3	4	5	1	2	1	1	1	1	1	1	5	0	1	1
Flavo_Cluster_249	5	2	0	0	0	2	2	0	6	1	6	0	0	3	3	0	1	0	1	3	2	2	2	2	1	1	0	3	1	0	0	6	2	2	0
Flavo_Cluster_307	1	2	0	1	1	3	1	0	3	0	2	0	0	3	2	1	1	0	2	2	3	5	1	1	3	1	1	6	0	4	1	4	0	0	3
Flavo_Cluster_586	3	4	1	5	1	0	0	0	4	0	3	0	1	2	3	0	0	1	3	1	3	2	3	2	2	0	0	2	0	7	1	2	1	0	1
Flavo_Cluster_904	3	2	0	3	2	0	1	0	7	0	3	0	0	4	0	0	2	1	0	2	4	4	5	1	1	2	1	1	1	1	1	2	4	0	0
Flavo_Cluster_2212	3	5	0	1	1	1	5	0	2	0	3	0	0	5	0	2	1	0	0	1	4	5	1	0	1	0	1	2	1	3	6	3	1	0	0
Flavo_Cluster_63	3	1	0	2	1	0	1	0	2	0	3	0	0	4	1	0	0	0	0	3	6	5	1	0	1	2	2	7	2	5	1	2	0	1	1
Flavo_Cluster_426	0	2	0	1	1	0	3	0	6	0	3	3	0	0	1	0	1	4	1	4	4	7	2	0	1	0	0	2	3	0	3	2	1	1	1
Flavo_Cluster_831	2	1	0	2	0	1	1	0	12	0	4	0	0	0	1	1	0	1	2	3	2	3	2	0	2	0	0	3	0	4	0	4	4	0	2
Flavo_Cluster_890	3	5	0	2	1	0	0	0	6	0	5	0	0	0	1	1	0	2	2	2	2	5	5	2	1	1	1	2	0	3	1	1	3	0	0
Flavo_Cluster_1456	4	2	0	5	0	1	1	0	2	0	0	0	0	5	1	1	2	0	0	3	3	4	0	2	4	1	0	3	0	6	2	2	2	0	1
Flavo_Cluster_2113	2	2	1	1	0	3	2	0	7	0	1	1	0	0	0	0	0	0	0	3	4	4	3	0	1	2	0	4	5	4	1	3	1	0	2
Flavo_Cluster_603	1	6	0	7	1	1	3	0	6	0	2	0	0	3	0	2	0	1	0	3	1	2	2	1	2	0	0	2	0	3	1	1	3	0	2
Flavo_Cluster_967	4	1	0	4	0	1	1	0	3	0	3	0	1	1	1	0	0	0	1	5	2	0	0	5	2	3	1	1	4	4	3	1	3	0	1
Flavo_Cluster_2758	0	4	0	0	0	3	1	0	5	0	1	0	0	2	0	0	1	0	1	9	2	7	1	1	4	0	0	3	2	2	3	2	2	0	0
Flavo_Cluster_2833	4	1	0	0	1	2	3	1	7	0	3	0	0	1	1	1	0	1	1	1	5	1	1	0	3	2	0	4	3	2	3	2	1	1	0
Flavo_Cluster_762	3	1	0	2	0	1	1	1	2	0	2	1	0	2	3	1	2	1	0	13	1	3	5	2	1	1	0	1	0	3	0	1	0	1	0
Flavo_Cluster_928	1	2	0	4	3	0	2	0	5	0	2	0	0	1	3	0	0	0	1	2	3	4	2	3	5	0	1	1	2	4	2	0	1	1	0
Flavo_Cluster_1081	2	0	0	1	2	2	1	0	6	0	3	0	0	1	1	0	2	1	1	4	3	2	3	0	1	3	1	3	0	2	1	6	2	1	0
Flavo_Cluster_1341	2	3	0	0	0	3	2	0	4	0	3	0	0	1	0	0	2	1	0	6	1	1	5	2	0	0	1	6	1	0	2	3	4	1	1
Flavo_Cluster_1407	2	1	0	0	0	0	2	0	7	0	4	1	0	5	0	0	0	1	0	6	2	1	3	0	1	2	0	3	3	1	2	2	3	1	2
Flavo_Cluster_30	4	3	0	0	0	1	2	0	4	0	2	1	0	2	0	0	1	1	0	1	1	5	2	1	2	4	0	2	1	4	3	3	2	0	2
Flavo_Cluster_839	5	0	0	2	0	2	1	0	4	0	0	0	0	3	0	0	0	2	0	6	1	3	3	1	1	3	0	3	1	1	2	4	2	1	3
Flavo_Cluster_871	2	1	0	1	0	0	2	0	1	0	2	0	0	3	1	0	0	1	0	3	2	4	0	6	2	1	1	1	1	11	0	5	3	0	0
Flavo_Cluster_1553	4	1	0	2	2	1	1	0	9	1	0	0	0	1	1	3	0	0	2	2	0	3	2	0	1	1	1	3	2	2	2	0	5	0	2
Flavo_Cluster_505	2	0	0	0	1	1	5	0	7	0	5	0	0	2	2	2	0	0	1	4	1	0	2	0	5	1	0	2	1	2	2	2	0	3	0
Flavo_Cluster_745	2	1	1	2	0	0	0	1	4	1	1	0	0	1	0	0	0	1	1	4	1	4	3	1	0	0	0	1	1	5	3	2	7	1	4
Flavo_Cluster_1377	1	2	0	2	1	1	0	0	5	0	0	0	0	3	1	0	2	0	0	0	6	4	6	0	1	1	0	1	0	4	5	5	2	0	0
Flavo_Cluster_1845	0	2	0	8	1	1	1	2	2	0	1	0	0	1	3	0	3	0	1	4	1	2	4	2	0	1	1	4	1	1	3	1	1	1	0
Flavo_Cluster_2139	0	0	0	0	0	0	1	0	9	0	5	0	0	6	0	0	0	0	0	1	4	6	1	0	1	0	0	8	3	3	0	2	1	1	1
Flavo_Cluster_2856	1	2	0	1	0	0	0	0	1	0	3	0	0	0	1	0	0	2	2	2	2	1	6	1	4	2	0	3	1	2	2	6	2	3	3
Flavo_Cluster_591	1	0	0	1	1	1	2	0	9	1	5	0	0	3	2	2	1	1	0	4	1	1	1	1	2	1	0	0	0	7	0	0	1	2	1
Flavo_Cluster_1453	2	5	0	2	1	2	2	0	10	0	2	0	0	4	3	0	0	0	1	1	3	0	2	0	1	1	0	0	1	1	1	2	2	1	2
Flavo_Cluster_2952	1	0	0	0	1	0	0	0	6	1	2	0	1	2	0	0	1	3	0	2	2	2	5	1	4	1	0	2	1	4	3	3	2	0	2
Flavo_Cluster_3002	1	0	0	1	1	1	0	0	6	1	0	1	0	2	0	0	0	1	0	1	1	2	5	1	4	2	0	3	0	4	4	4	4	0	2
Flavo_Cluster_718	0	0	0	1	0	2	4	0	9	0	0	0	0	3	0	2	1	0	2	1	5	6	2	0	1	0	1	2	0	1	5	2	1	0	0
Flavo_Cluster_1551	4	2	0	3	2	1	2	0	5	0	2	0	0	0	3	0	0	1	0	4	4	2	1	0	3	0	0	1	0	2	3	3	0	1	2
Flavo_Cluster_2852	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	3	7	2	6	3	1	3	5	0	5	3	2	1	4
Flavo_Cluster_2859	2	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	2	3	3	3	1	2	2	0	1	3	4	6	5	2	2	4
Flavo_Cluster_27	2	2	0	1	1	2	0	0	6	0	3	0	0	0	1	3	0	1	1	4	4	3	4	0	0	0	1	0	1	1	1	8	0	0	0
Flavo_Cluster_87	1	0	0	1	1	1	2	0	7	0	1	0	0	3	1	1	1	0	0	1	3	4	3	0	0	0	0	4	1	2	2	4	4	1	1
Flavo_Cluster_230	6	4	0	0	0	3	4	0	8	1	1	0	1	3	5	0	2	0	1	5	0	1	0	0	1	1	0	0	0	1	0	0	1	0	1
Flavo_Cluster_257	1	0	1	2	3	3	2	0	3	0	0	0	0	3	2	0	0	1	1	3	2	4	0	0	1	3	1	4	3	2	1	1	1	2	0
Flavo_Cluster_807	4	3	0	0	2	1	0	0	4	0	3	1	0	5	0	0	0	1	2	6	1	5	1	3	0	0	0	1	0	4	0	2	0	1	0
Flavo_Cluster_931	4	5	0	1	0	0	1	0	2	0	3	0	0	3	1	1	0	3	0	1	4	1	2	3	2	0	0	0	0	6	2	1	2	1	1
Flavo_Cluster_937	3	4	0	2	1	2	3	0	5	0	3	0	0	2	2	0	0	1	4	0	3	2	2	0	0	1	1	1	0	0	0	6	2	0	0
Flavo_Cluster_1048	0	1	0	1	1	1	1	0	6	0	1	0	0	2	4	0	0	2	0	5	3	5	1	0	2	0	0	3	0	4	0	3	3	1	0
Flavo_Cluster_1143	2	4	0	0	0	3	2	0	9	1	0	0	0	3	2	0	1	0	0	3	2	5	2	0	0	1	0	4	0	0	1	1	1	0	3
Flavo_Cluster_1526	1	5	0	3	0	1	2	0	7	0	0	0	0	4	0	0	1	2	2	3	1	2	1	0	2	0	0	3	0	2	3	1	1	2	1
Flavo_Cluster_1780	3	0	2	0	0	1	3	0	6	0	0	0	0	4	1	0	3	0	3	3	0	1	2	1	5	1	0	3	0	1	1	3	3	0	0
Flavo_Cluster_2083	0	0	1	2	0	3	1	0	2	0	0	0	0	6	2	0	1	0	0	2	2	2	1	3	3	1	0	6	1	5	0	2	1	1	2
Flavo_Cluster_2730	0	3	0	0	0	0	2	0	11	0	3	0	0	0	0	0	1	2	1	2	1	1	2	2	2	3	0	1	1	1	3	4	2	0	2
Flavo_Cluster_10	1	1	0	1	0	0	1	0	7	1	0	0	0	7	0	0	0	0	0	5	1	12	1	1	0	0	0	2	2	0	0	1	0	1	4
Flavo_Cluster_162	1	2	0	1	0	0	1	1	5	0	3	3	0	1	1	0	0	2	3	1	1	4	1	0	2	1	0	1	2	3	3	4	2	0	0
Flavo_Cluster_363	1	1	0	5	4	0	0	0	7	0	2	0	0	1	2	1	0	0	0	4	0	4	1	1	0	0	1	6	1	1	3	2	1	0	0
Flavo_Cluster_1405	2	2	0	3	1	1	2	0	5	0	4	0	0	1	1	0	0	3	1	5	0	1	4	1	1	1	0	1	0	2	0	4	1	1	1
Flavo_Cluster_38	1	1	1	1	0	2	2	0	8	0	0	0	0	2	0	0	0	0	3	3	0	4	3	2	2	0	2	3	2	2	2	0	1	0	1
Flavo_Cluster_103	4	5	0	2	0	1	3	0	5	0	3	0	0	2	3	0	0	2	0	4	2	2	2	1	1	1	0	1	2	0	0	0	1	1	0
Flavo_Cluster_293	4	2	0	4	0	1	1	0	9	0	4	0	0	3	3	0	0	0	0	4	6	2	0	1	0	0	0	1	2	1	0	0	0	0	0
Flavo_Cluster_814	0	0	0	2	0	1	2	0	8	0	2	0	0	1	0	0	2	0	0	4	1	2	1	1	1	3	1	1	0	5	5	2	2	1	0
Flavo_Cluster_48	2	1	0	1	1	1	1	0	8	0	0	0	0	3	2	2	2	0	0	2	1	4	0	0	3	3	0	3	0	2	2	1	0	0	2
Flavo_Cluster_434	3	0	0	1	1	3	1	0	5	0	1	1	1	3	2	0	2	0	0	2	2	5	2	0	2	1	0	0	0	2	2	2	2	0	1
Flavo_Cluster_509	2	0	0	1	0	3	3	0	7	1	0	0	0	2	3	0	1	4	1	4	1	1	2	0	3	0	1	0	1	1	0	1	1	2	1
Flavo_Cluster_526	1	3	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	3	2	2	1	0	2	0	2	3	0	6	13	3	1	1	0
Flavo_Cluster_901	3	1	0	5	1	0	2	0	6	0	2	0	0	2	3	0	0	1	0	2	1	3	2	2	3	0	1	0	0	3	0	4	0	0	0
Flavo_Cluster_916	2	1	0	0	2	2	6	0	2	0	1	2	0	0	2	1	0	3	1	2	1	3	2	1	0	0	1	2	3	1	1	4	1	0	0
Flavo_Cluster_930	2	2	0	2	0	0	0	0	3	0	3	1	0	2	1	0	0	0	0	3	6	5	0	0	7	0	0	1	1	5	1	2	0	0	0
Flavo_Cluster_2822	1	0	0	1	1	0	1	0	4	0	1	0	0	2	0	0	0	0	0	0	5	0	3	0	2	2	0	2	1	1	5	9	4	1	1
Flavo_Cluster_312	2	4	0	1	0	0	1	0	7	0	1	1	0	3	0	0	1	2	2	2	3	3	1	0	0	0	0	3	0	4	0	1	0	2	2
Flavo_Cluster_474	3	1	0	2	1	3	0	0	4	0	1	0	0	2	1	1	1	1	0	4	1	2	3	1	0	0	1	5	0	2	1	1	1	3	0
Flavo_Cluster_1139	1	0	0	2	2	1	0	1	7	0	2	0	0	5	2	0	1	0	0	4	2	1	2	1	1	2	0	4	0	0	0	1	3	1	0
Flavo_Cluster_1375	1	1	0	2	1	1	1	1	4	0	2	0	0	0	1	0	0	1	0	8	4	4	2	4	3	0	0	2	0	1	0	1	0	1	0
Flavo_Cluster_1423	1	1	0	2	1	0	0	0	3	0	3	0	0	0	2	0	1	0	0	3	3	3	0	0	8	0	0	2	3	3	0	4	1	1	1
Flavo_Cluster_1525	2	1	0	0	1	0	3	2	6	0	1	1	0	5	2	0	2	1	2	1	0	4	1	0	2	1	0	4	0	2	0	1	0	0	1
Flavo_Cluster_1552	0	1	0	1	1	1	0	0	5	0	4	0	0	3	0	0	0	0	0	1	2	6	4	0	4	0	0	1	1	4	1	3	2	1	0
Flavo_Cluster_1610	5	0	0	1	0	0	1	1	3	0	2	0	0	1	1	0	0	0	1	3	0	0	3	0	3	1	1	2	2	6	2	7	0	0	0
Flavo_Cluster_2824	2	0	0	0	2	0	1	0	4	0	0	0	0	3	2	0	0	0	1	0	3	1	5	0	3	2	0	3	3	0	3	3	2	1	2
Flavo_Cluster_28	2	3	0	1	1	2	2	0	4	1	2	1	0	4	0	2	0	0	0	1	1	1	2	0	1	0	0	4	0	1	7	1	1	0	0
Flavo_Cluster_389	0	0	0	2	1	0	3	0	5	1	0	0	0	1	0	0	1	0	0	7	3	3	1	0	1	2	0	2	2	2	3	2	1	0	2
Flavo_Cluster_600	1	1	0	3	2	0	2	0	1	0	5	0	0	0	1	0	1	1	0	3	5	0	3	3	3	0	1	1	0	2	2	1	0	1	2
Flavo_Cluster_1059	0	1	0	3	0	0	3	1	4	0	2	0	0	0	0	1	0	2	0	7	0	0	3	3	3	1	1	2	1	1	2	2	2	0	0
Flavo_Cluster_1540	2	2	0	1	0	0	0	0	6	0	1	0	0	1	0	1	1	2	0	5	6	0	0	0	3	2	0	2	0	4	1	5	0	0	0
Flavo_Cluster_1898	2	3	0	0	1	0	0	0	5	0	2	0	0	1	2	0	1	1	1	1	2	3	0	0	3	0	0	4	1	1	0	3	5	1	2
Flavo_Cluster_2962	1	1	0	2	0	0	0	0	5	0	0	0	0	2	1	0	1	1	2	1	3	1	2	0	0	2	0	5	1	3	3	4	3	0	1
Flavo_Cluster_12	1	5	1	3	1	1	1	0	3	0	2	0	0	1	0	0	0	0	1	1	1	4	1	1	1	1	0	4	0	1	2	1	3	1	2
Flavo_Cluster_95	0	0	0	0	0	0	0	0	7	0	2	0	0	4	0	0	0	0	0	1	2	5	2	0	1	1	0	8	2	1	1	3	1	1	2
Flavo_Cluster_577	0	0	0	1	2	0	0	0	3	0	7	0	0	3	1	0	0	0	2	4	2	2	1	0	1	0	0	0	1	5	1	5	1	0	2
Flavo_Cluster_1076	0	1	0	6	0	1	0	0	4	0	0	0	0	2	1	0	0	0	0	10	1	1	2	5	0	0	0	0	1	4	0	2	0	2	1
Flavo_Cluster_23	1	2	1	2	0	2	0	0	7	1	2	1	0	0	1	0	1	0	0	1	0	1	3	1	3	1	1	1	1	2	0	3	2	1	1
Flavo_Cluster_317	1	2	0	0	0	2	2	0	2	1	4	0	0	2	0	0	0	0	0	2	4	3	4	0	2	0	3	1	0	2	2	2	2	0	0
Flavo_Cluster_495	1	3	0	1	2	0	1	0	7	0	4	0	0	1	1	1	1	0	1	2	2	1	2	1	2	0	0	1	1	2	2	2	0	1	0
Flavo_Cluster_528	1	4	0	0	2	0	3	0	5	0	2	1	0	1	0	0	1	0	1	1	3	4	0	0	1	2	1	3	0	1	2	2	2	0	0
Flavo_Cluster_593	2	3	0	1	1	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	5	5	3	1	4	1	0	1	0	3	1	3	5	0	0
Flavo_Cluster_2825	0	0	0	0	0	0	0	0	2	0	2	0	0	1	0	1	1	1	0	4	4	1	2	2	3	1	1	2	2	3	1	5	1	0	3
Flavo_Cluster_3622	1	0	0	0	0	2	4	0	2	0	3	0	0	4	0	0	2	2	0	3	2	2	0	2	0	2	0	1	2	5	1	2	0	1	0
Flavo_Cluster_37	2	3	0	1	0	1	2	0	3	0	2	1	0	3	0	0	0	1	0	0	1	3	1	0	2	2	1	3	0	2	2	4	1	0	1
Flavo_Cluster_271	0	1	0	2	0	2	1	0	4	0	0	0	0	3	2	1	0	1	0	4	1	0	2	2	4	0	1	2	3	0	5	1	0	0	0
Flavo_Cluster_912	1	0	0	1	0	2	1	0	5	0	1	0	0	0	0	0	2	0	0	1	3	2	1	0	4	1	1	4	1	2	3	4	0	0	2
Flavo_Cluster_1554	2	6	0	3	1	0	0	0	4	0	2	0	0	1	0	0	1	0	0	1	6	2	1	1	2	1	0	2	0	1	2	0	0	2	1
Flavo_Cluster_453	1	3	0	1	1	2	0	0	6	0	3	0	0	2	0	0	0	0	1	5	2	3	2	1	0	0	0	1	2	0	0	2	0	3	0
Flavo_Cluster_707	0	1	0	0	1	0	1	0	8	0	0	0	0	5	4	1	0	0	0	2	2	3	1	1	2	0	0	1	0	3	2	2	1	0	0
Flavo_Cluster_802	3	2	0	0	0	0	3	0	5	0	1	0	0	2	1	0	1	0	0	8	0	2	2	0	1	0	1	1	0	1	0	3	3	0	1
Flavo_Cluster_1123	2	0	0	0	0	0	2	0	3	0	3	1	0	3	1	0	3	0	1	2	0	5	2	0	3	0	2	0	1	1	0	2	1	1	2
Flavo_Cluster_1518	2	0	0	2	0	1	1	0	12	0	1	0	0	1	1	0	0	2	0	3	1	4	1	0	1	0	0	1	1	2	1	1	1	0	1
Flavo_Cluster_1895	2	3	0	1	0	0	1	0	8	0	2	0	0	0	1	0	1	2	0	1	2	2	1	0	1	4	0	2	2	0	2	1	0	1	1
Flavo_Cluster_2970	1	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	2	8	7	2	3	1	1	0	1	1	0	4	2	0	2	2
Flavo_Cluster_3024	1	0	0	0	2	0	0	0	3	0	0	0	0	4	1	0	0	2	0	2	1	1	3	4	3	1	0	2	1	2	4	2	1	0	1
Flavo_Cluster_51	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	3	2	3	0	5	2	1	0	1	1	8	2	4	1	0	0
Flavo_Cluster_123	1	2	0	2	0	1	2	0	4	1	1	0	0	2	1	0	1	2	0	7	1	2	0	0	1	0	0	1	0	2	1	2	1	2	0
Flavo_Cluster_144	1	1	0	0	0	1	1	0	7	0	0	0	0	1	0	0	1	3	1	2	1	4	2	1	0	0	0	2	3	2	0	0	2	4	0
Flavo_Cluster_554	2	0	0	1	1	0	1	0	2	0	4	0	0	2	3	0	0	0	0	3	1	3	0	2	2	1	2	0	0	1	2	3	3	1	0
Flavo_Cluster_589	1	0	0	0	0	0	0	0	1	0	2	0	0	3	4	0	1	1	0	5	3	1	2	1	3	1	1	1	0	5	0	2	1	0	1
Flavo_Cluster_723	0	0	0	4	2	1	2	0	3	0	3	1	0	2	1	0	1	0	1	2	1	1	3	1	1	1	0	1	0	4	0	3	1	0	0
Flavo_Cluster_897	3	3	0	1	0	1	0	1	4	0	2	3	0	0	1	0	0	0	0	4	0	1	4	0	3	3	0	3	0	1	0	1	0	0	1
Flavo_Cluster_1890	0	0	0	4	0	0	3	1	3	0	2	1	0	3	4	0	1	0	0	3	3	2	1	0	0	0	0	0	1	2	0	3	2	1	0
